cart_velocity,pendulum_angle,pendulum_angular_velocity,force
-3.141592653589793,1.2715970264530114,-2.356194490192345,-219.08542208890566
-3.141592653589793,1.2715970264530114,-2.0943951023931957,-204.2038747899602
-3.141592653589793,1.2715970264530114,-1.8325957145940461,-189.32232749101468
-3.141592653589793,1.2715970264530114,-1.5707963267948966,-174.44078019206916
-3.141592653589793,1.2715970264530114,-1.3089969389957472,-159.55923289312364
-3.141592653589793,1.2715970264530114,-1.0471975511965979,-144.67768559417814
-3.141592653589793,1.2715970264530114,-0.7853981633974483,-129.79613829523262
-3.141592653589793,1.2715970264530114,-0.5235987755982991,-114.91459099628712
-3.141592653589793,1.2715970264530114,-0.2617993877991496,-100.0330436973416
-3.141592653589793,1.2715970264530114,0.0,-85.15149639839608
-3.141592653589793,1.2715970264530114,0.26179938779914913,-70.26994909945059
