cart_velocity,pendulum_angle,pendulum_angular_velocity,force
2.66,1.2471975511966,-3.14,-198.31607149884
2.76,1.2471975511966,-3.14,-197.120187723232
2.86,1.2471975511966,-3.14,-195.924303947625
2.96,1.2471975511966,-3.14,-194.728420172017
3.06,1.2471975511966,-3.14,-193.532536396409
-3.14,1.3471975511966,-3.14,-250.80966617249
-3.04,1.3471975511966,-3.14,-249.617579918184
-2.94,1.3471975511966,-3.14,-248.425493663879
-2.84,1.3471975511966,-3.14,-247.233407409573
-2.74,1.3471975511966,-3.14,-246.041321155267
-2.64,1.3471975511966,-3.14,-244.849234900961
-2.54,1.3471975511966,-3.14,-243.657148646655
-2.44,1.3471975511966,-3.14,-242.465062392349
-2.34,1.3471975511966,-3.14,-241.272976138043
-2.24,1.3471975511966,-3.14,-240.080889883737
-2.14,1.3471975511966,-3.14,-238.888803629432
-2.04,1.3471975511966,-3.14,-237.696717375126
-1.94,1.3471975511966,-3.14,-236.50463112082
-1.84,1.3471975511966,-3.14,-235.312544866514
-1.74,1.3471975511966,-3.14,-234.120458612208
-1.64,1.3471975511966,-3.14,-232.928372357902
-1.54,1.3471975511966,-3.14,-231.736286103596
-1.44,1.3471975511966,-3.14,-230.543600156486
-1.34,1.3471975511966,-3.14,-229.345396574941
-1.24,1.3471975511966,-3.14,-228.141523035438
-1.14,1.3471975511966,-3.14,-226.937544405277
-1.04,1.3471975511966,-3.14,-225.733565775115
-0.94,1.3471975511966,-3.14,-224.529587144953
-0.84,1.3471975511966,-3.14,-223.325608514792
-0.74,1.3471975511966,-3.14,-222.12162988463
-0.64,1.3471975511966,-3.14,-220.917651254468
-0.54,1.3471975511966,-3.14,-219.713672624307
-0.44,1.3471975511966,-3.14,-218.509693994145
-0.34,1.3471975511966,-3.14,-217.305715363983
-0.24,1.3471975511966,-3.14,-216.101736733822
-0.14,1.3471975511966,-3.14,-214.89775810366
-0.04,1.3471975511966,-3.14,-213.693779473498
0.0600000000000001,1.3471975511966,-3.14,-212.489800843336
0.16,1.3471975511966,-3.14,-211.285822213175
0.26,1.3471975511966,-3.14,-210.081843583013
0.36,1.3471975511966,-3.14,-208.877864952851
0.46,1.3471975511966,-3.14,-207.673523657682
0.56,1.3471975511966,-3.14,-206.475243279461
0.66,1.3471975511966,-3.14,-205.280812033274
0.76,1.3471975511966,-3.14,-204.086380787087
0.86,1.3471975511966,-3.14,-202.8919495409
0.96,1.3471975511966,-3.14,-201.696456308246
1.06,1.3471975511966,-3.14,-200.500572532639
1.16,1.3471975511966,-3.14,-199.304688757031
1.26,1.3471975511966,-3.14,-198.108804981423
1.36,1.3471975511966,-3.14,-196.912921205815
1.46,1.3471975511966,-3.14,-195.717037430207
1.56,1.3471975511966,-3.14,-194.521153654599
1.66,1.3471975511966,-3.14,-193.325269878991
1.76,1.3471975511966,-3.14,-192.129386103383
1.86,1.3471975511966,-3.14,-190.933502327776
1.96,1.3471975511966,-3.14,-189.737618552168
2.06,1.3471975511966,-3.14,-188.54173477656
2.16,1.3471975511966,-3.14,-187.345851000952
2.26,1.3471975511966,-3.14,-186.149967225344
2.36,1.3471975511966,-3.14,-184.954083449736
2.46,1.3471975511966,-3.14,-183.758199674128
2.56,1.3471975511966,-3.14,-182.56231589852
2.66,1.3471975511966,-3.14,-181.366432122912
2.76,1.3471975511966,-3.14,-180.170548347305
2.86,1.3471975511966,-3.14,-178.974664571697
2.96,1.3471975511966,-3.14,-177.778780796089
3.06,1.3471975511966,-3.14,-176.587819175234
-3.14,1.4471975511966,-3.14,-233.926094855839
-3.04,1.4471975511966,-3.14,-232.72991727002
-2.94,1.4471975511966,-3.14,-231.533739684201
-2.84,1.4471975511966,-3.14,-230.337562098382
-2.74,1.4471975511966,-3.14,-229.141384512564
-2.64,1.4471975511966,-3.14,-227.945206926745
-2.54,1.4471975511966,-3.14,-226.749029340926
-2.44,1.4471975511966,-3.14,-225.552851755107
-2.34,1.4471975511966,-3.14,-224.356674169289
-2.24,1.4471975511966,-3.14,-223.16049658347
-2.14,1.4471975511966,-3.14,-221.964318997651
-2.04,1.4471975511966,-3.14,-220.768141411833
-1.94,1.4471975511966,-3.14,-219.571963826014
-1.84,1.4471975511966,-3.14,-218.375786240195
-1.74,1.4471975511966,-3.14,-217.179608654376
-1.64,1.4471975511966,-3.14,-215.983431068558
-1.54,1.4471975511966,-3.14,-214.787253482739
-1.44,1.4471975511966,-3.14,-213.584197530328
-1.34,1.4471975511966,-3.14,-212.380218900166
-1.24,1.4471975511966,-3.14,-211.176240270005
-1.14,1.4471975511966,-3.14,-209.972261639843
-1.04,1.4471975511966,-3.14,-208.768283009681
-0.94,1.4471975511966,-3.14,-207.56430437952
-0.84,1.4471975511966,-3.14,-206.360325749358
-0.74,1.4471975511966,-3.14,-205.156347119196
-0.64,1.4471975511966,-3.14,-203.952368489035
-0.54,1.4471975511966,-3.14,-202.748389858873
-0.44,1.4471975511966,-3.14,-201.544411228711
-0.34,1.4471975511966,-3.14,-200.34043259855
-0.24,1.4471975511966,-3.14,-199.135899331556
-0.14,1.4471975511966,-3.14,-197.930998746953
-0.04,1.4471975511966,-3.14,-196.72609816235
0.0600000000000001,1.4471975511966,-3.14,-195.521197577747
0.16,1.4471975511966,-3.14,-194.316296993144
0.26,1.4471975511966,-3.14,-193.11300604541
0.36,1.4471975511966,-3.14,-191.918574799224
0.46,1.4471975511966,-3.14,-190.724143553037
0.56,1.4471975511966,-3.14,-189.52971230685
0.66,1.4471975511966,-3.14,-188.334468259142
0.76,1.4471975511966,-3.14,-187.138584483534
0.86,1.4471975511966,-3.14,-185.942700707927
0.96,1.4471975511966,-3.14,-184.746816932319
1.06,1.4471975511966,-3.14,-183.550933156711
1.16,1.4471975511966,-3.14,-182.355049381103
1.26,1.4471975511966,-3.14,-181.159165605495
1.36,1.4471975511966,-3.14,-179.963281829887
1.46,1.4471975511966,-3.14,-178.767398054279
1.56,1.4471975511966,-3.14,-177.571514278671
1.66,1.4471975511966,-3.14,-176.375630503064
1.76,1.4471975511966,-3.14,-175.182720464574
1.86,1.4471975511966,-3.14,-173.994395705119
1.96,1.4471975511966,-3.14,-172.806070945663
2.06,1.4471975511966,-3.14,-171.617746186208
2.16,1.4471975511966,-3.14,-170.429421426753
2.26,1.4471975511966,-3.14,-169.241096667298
2.36,1.4471975511966,-3.14,-168.052771907842
2.46,1.4471975511966,-3.14,-166.864447148387
2.56,1.4471975511966,-3.14,-165.675903951663
2.66,1.4471975511966,-3.14,-164.487291507392
2.76,1.4471975511966,-3.14,-163.298679063122
2.86,1.4471975511966,-3.14,-162.110066618852
2.96,1.4471975511966,-3.14,-160.921454174582
3.06,1.4471975511966,-3.14,-159.732841730312
-3.14,1.5471975511966,-3.14,-216.966925706318
-3.04,1.5471975511966,-3.14,-215.770748120499
-2.94,1.5471975511966,-3.14,-214.574570534681
-2.84,1.5471975511966,-3.14,-213.378392948862
-2.74,1.5471975511966,-3.14,-212.182215363043
-2.64,1.5471975511966,-3.14,-210.986037777225
-2.54,1.5471975511966,-3.14,-209.789860191406
-2.44,1.5471975511966,-3.14,-208.593682605587
-2.34,1.5471975511966,-3.14,-207.397505019768
-2.24,1.5471975511966,-3.14,-206.20132743395
-2.14,1.5471975511966,-3.14,-205.005149848131
-2.04,1.5471975511966,-3.14,-203.808972262312
-1.94,1.5471975511966,-3.14,-202.612794676493
-1.84,1.5471975511966,-3.14,-201.416617090675
-1.74,1.5471975511966,-3.14,-200.220439504856
-1.64,1.5471975511966,-3.14,-199.024261919037
-1.54,1.5471975511966,-3.14,-197.822893395056
-1.44,1.5471975511966,-3.14,-196.618914764894
-1.34,1.5471975511966,-3.14,-195.414936134733
-1.24,1.5471975511966,-3.14,-194.210957504571
-1.14,1.5471975511966,-3.14,-193.006978874409
-1.04,1.5471975511966,-3.14,-191.803000244248
-0.94,1.5471975511966,-3.14,-190.598275005431
-0.84,1.5471975511966,-3.14,-189.393374420828
-0.74,1.5471975511966,-3.14,-188.188473836225
-0.64,1.5471975511966,-3.14,-186.983573251622
-0.54,1.5471975511966,-3.14,-185.778672667019
-0.44,1.5471975511966,-3.14,-184.573772082416
-0.34,1.5471975511966,-3.14,-183.368871497812
-0.24,1.5471975511966,-3.14,-182.163970913209
-0.14,1.5471975511966,-3.14,-180.959070328606
-0.04,1.5471975511966,-3.14,-179.754169744003
0.0600000000000001,1.5471975511966,-3.14,-178.556337565173
0.16,1.5471975511966,-3.14,-177.361906318986
0.26,1.5471975511966,-3.14,-176.167475072799
0.36,1.5471975511966,-3.14,-174.972480210038
0.46,1.5471975511966,-3.14,-173.777621753915
0.56,1.5471975511966,-3.14,-172.589296994459
0.66,1.5471975511966,-3.14,-171.400972235004
0.76,1.5471975511966,-3.14,-170.212647475549
0.86,1.5471975511966,-3.14,-169.024322716094
0.96,1.5471975511966,-3.14,-167.835997956638
1.06,1.5471975511966,-3.14,-166.647673197183
1.16,1.5471975511966,-3.14,-165.459348437728
1.26,1.5471975511966,-3.14,-164.270772135774
1.36,1.5471975511966,-3.14,-163.082159691503
1.46,1.5471975511966,-3.14,-161.893547247233
1.56,1.5471975511966,-3.14,-160.704934802963
1.66,1.5471975511966,-3.14,-159.516322358693
1.76,1.5471975511966,-3.14,-158.325646671351
1.86,1.5471975511966,-3.14,-157.130732717361
1.96,1.5471975511966,-3.14,-155.93581876337
2.06,1.5471975511966,-3.14,-154.740904809379
2.16,1.5471975511966,-3.14,-153.545990855389
2.26,1.5471975511966,-3.14,-152.351076901398
2.36,1.5471975511966,-3.14,-151.156162947408
2.46,1.5471975511966,-3.14,-149.961248993417
2.56,1.5471975511966,-3.14,-148.766335039427
2.66,1.5471975511966,-3.14,-147.571421085436
2.76,1.5471975511966,-3.14,-146.376507131446
2.86,1.5471975511966,-3.14,-145.179415533204
2.96,1.5471975511966,-3.14,-144.000129145145
3.06,1.5471975511966,-3.14,-142.828464748849
-3.14,1.6471975511966,-3.14,-200.007756556797
-3.04,1.6471975511966,-3.14,-198.811578970979
-2.94,1.6471975511966,-3.14,-197.61540138516
-2.84,1.6471975511966,-3.14,-196.419223799341
-2.74,1.6471975511966,-3.14,-195.223046213523
-2.64,1.6471975511966,-3.14,-194.026868627704
-2.54,1.6471975511966,-3.14,-192.830691041885
-2.44,1.6471975511966,-3.14,-191.634513456066
-2.34,1.6471975511966,-3.14,-190.438335870248
-2.24,1.6471975511966,-3.14,-189.242158284429
-2.14,1.6471975511966,-3.14,-188.04598069861
-2.04,1.6471975511966,-3.14,-186.849803112792
-1.94,1.6471975511966,-3.14,-185.653625526973
-1.84,1.6471975511966,-3.14,-184.457447941154
-1.74,1.6471975511966,-3.14,-183.260990867142
-1.64,1.6471975511966,-3.14,-182.060650679306
-1.54,1.6471975511966,-3.14,-180.855750094703
-1.44,1.6471975511966,-3.14,-179.650849510099
-1.34,1.6471975511966,-3.14,-178.445948925496
-1.24,1.6471975511966,-3.14,-177.241048340893
-1.14,1.6471975511966,-3.14,-176.03614775629
-1.04,1.6471975511966,-3.14,-174.831247171687
-0.94,1.6471975511966,-3.14,-173.626346587084
-0.84,1.6471975511966,-3.14,-172.421446002481
-0.74,1.6471975511966,-3.14,-171.220742349766
-0.64,1.6471975511966,-3.14,-170.023908539358
-0.54,1.6471975511966,-3.14,-168.827074728951
-0.44,1.6471975511966,-3.14,-167.630240918544
-0.34,1.6471975511966,-3.14,-166.433407108137
-0.24,1.6471975511966,-3.14,-165.238531329888
-0.14,1.6471975511966,-3.14,-164.051659099854
-0.04,1.6471975511966,-3.14,-162.864502222091
0.0600000000000001,1.6471975511966,-3.14,-161.677027875614
0.16,1.6471975511966,-3.14,-160.488415431344
0.26,1.6471975511966,-3.14,-159.299802987074
0.36,1.6471975511966,-3.14,-158.1051129964
0.46,1.6471975511966,-3.14,-156.910199042409
0.56,1.6471975511966,-3.14,-155.715285088419
0.66,1.6471975511966,-3.14,-154.520371134428
0.76,1.6471975511966,-3.14,-153.325457180438
0.86,1.6471975511966,-3.14,-152.130543226447
0.96,1.6471975511966,-3.14,-150.935629272456
1.06,1.6471975511966,-3.14,-149.740715318466
1.16,1.6471975511966,-3.14,-148.545801364475
1.26,1.6471975511966,-3.14,-147.350887410485
1.36,1.6471975511966,-3.14,-146.155973456494
1.46,1.6471975511966,-3.14,-144.961059502504
1.56,1.6471975511966,-3.14,-143.766145548513
1.66,1.6471975511966,-3.14,-142.571231594522
1.76,1.6471975511966,-3.14,-141.381314578315
1.86,1.6471975511966,-3.14,-140.211213486898
1.96,1.6471975511966,-3.14,-139.04073054547
2.06,1.6471975511966,-3.14,-137.848425125928
2.16,1.6471975511966,-3.14,-136.635521942491
2.26,1.6471975511966,-3.14,-135.434617117794
2.36,1.6471975511966,-3.14,-134.233712293097
2.46,1.6471975511966,-3.14,-133.0328074684
2.56,1.6471975511966,-3.14,-131.831902643704
2.66,1.6471975511966,-3.14,-130.630997819007
2.76,1.6471975511966,-3.14,-129.43009299431
2.86,1.6471975511966,-3.14,-128.232454854147
2.96,1.6471975511966,-3.14,-127.042487195347
3.06,1.6471975511966,-3.14,-125.847729266233
-3.14,1.7471975511966,-3.14,-183.048263372564
-3.04,1.7471975511966,-3.14,-181.851640989448
-2.94,1.7471975511966,-3.14,-180.655018606332
-2.84,1.7471975511966,-3.14,-179.458396223215
-2.74,1.7471975511966,-3.14,-178.261773840099
-2.64,1.7471975511966,-3.14,-177.065151456983
-2.54,1.7471975511966,-3.14,-175.868529073867
-2.44,1.7471975511966,-3.14,-174.67190669075
-2.34,1.7471975511966,-3.14,-173.475284307634
-2.24,1.7471975511966,-3.14,-172.278661924518
-2.14,1.7471975511966,-3.14,-171.082039541401
-2.04,1.7471975511966,-3.14,-169.88969754758
-1.94,1.7471975511966,-3.14,-168.698484933331
-1.84,1.7471975511966,-3.14,-167.507272319083
-1.74,1.7471975511966,-3.14,-166.31475109168
-1.64,1.7471975511966,-3.14,-165.117917281273
-1.54,1.7471975511966,-3.14,-163.921083470865
-1.44,1.7471975511966,-3.14,-162.72400191438
-1.34,1.7471975511966,-3.14,-161.526903870686
-1.24,1.7471975511966,-3.14,-160.329805826992
-1.14,1.7471975511966,-3.14,-159.128181907509
-1.04,1.7471975511966,-3.14,-157.92489943966
-0.94,1.7471975511966,-3.14,-156.721616971812
-0.84,1.7471975511966,-3.14,-155.518334503964
-0.74,1.7471975511966,-3.14,-154.315052036115
-0.64,1.7471975511966,-3.14,-153.111769568267
-0.54,1.7471975511966,-3.14,-151.908487100418
-0.44,1.7471975511966,-3.14,-150.712255785345
-0.34,1.7471975511966,-3.14,-149.518794360775
-0.24,1.7471975511966,-3.14,-148.325267689524
-0.14,1.7471975511966,-3.14,-147.130353735533
-0.04,1.7471975511966,-3.14,-145.935439781543
0.0600000000000001,1.7471975511966,-3.14,-144.740525827552
0.16,1.7471975511966,-3.14,-143.545611873562
0.26,1.7471975511966,-3.14,-142.350697919571
0.36,1.7471975511966,-3.14,-141.155783965581
0.46,1.7471975511966,-3.14,-139.96087001159
0.56,1.7471975511966,-3.14,-138.765956057599
0.66,1.7471975511966,-3.14,-137.589728698229
0.76,1.7471975511966,-3.14,-136.419627606812
0.86,1.7471975511966,-3.14,-135.249526515396
0.96,1.7471975511966,-3.14,-134.041613602081
1.06,1.7471975511966,-3.14,-132.828920784725
1.16,1.7471975511966,-3.14,-131.623198149796
1.26,1.7471975511966,-3.14,-130.422293325099
1.36,1.7471975511966,-3.14,-129.221388500402
1.46,1.7471975511966,-3.14,-128.020483675705
1.56,1.7471975511966,-3.14,-126.819578851008
1.66,1.7471975511966,-3.14,-125.628146762573
1.76,1.7471975511966,-3.14,-124.438179103773
1.86,1.7471975511966,-3.14,-123.248211444973
1.96,1.7471975511966,-3.14,-122.058243786173
2.06,1.7471975511966,-3.14,-120.868276127373
2.16,1.7471975511966,-3.14,-119.67535566651
2.26,1.7471975511966,-3.14,-118.478120031047
2.36,1.7471975511966,-3.14,-117.280884395584
2.46,1.7471975511966,-3.14,-116.083648760121
2.56,1.7471975511966,-3.14,-114.886413124658
2.66,1.7471975511966,-3.14,-113.688107565919
2.76,1.7471975511966,-3.14,-112.487882174441
2.86,1.7471975511966,-3.14,-111.287656782964
2.96,1.7471975511966,-3.14,-110.087431391486
3.06,1.7471975511966,-3.14,-108.887206000009
-3.14,1.8471975511966,-3.14,-166.122785579854
-3.04,1.8471975511966,-3.14,-164.931374738473
-2.94,1.8471975511966,-3.14,-163.739963897092
-2.84,1.8471975511966,-3.14,-162.544968543273
-2.74,1.8471975511966,-3.14,-161.348600664716
-2.64,1.8471975511966,-3.14,-160.152232786159
-2.54,1.8471975511966,-3.14,-158.955864907602
-2.44,1.8471975511966,-3.14,-157.759497029046
-2.34,1.8471975511966,-3.14,-156.563129150489
-2.24,1.8471975511966,-3.14,-155.366761271932
-2.14,1.8471975511966,-3.14,-154.170393393375
-2.04,1.8471975511966,-3.14,-152.974025514818
-1.94,1.8471975511966,-3.14,-151.777657636261
-1.84,1.8471975511966,-3.14,-150.581175724027
-1.74,1.8471975511966,-3.14,-149.377893256179
-1.64,1.8471975511966,-3.14,-148.17461078833
-1.54,1.8471975511966,-3.14,-146.971328320482
-1.44,1.8471975511966,-3.14,-145.768045852633
-1.34,1.8471975511966,-3.14,-144.564763384785
-1.24,1.8471975511966,-3.14,-143.361480916937
-1.14,1.8471975511966,-3.14,-142.158198449088
-1.04,1.8471975511966,-3.14,-140.95491598124
-0.94,1.8471975511966,-3.14,-139.751633513391
-0.84,1.8471975511966,-3.14,-138.548351045543
-0.74,1.8471975511966,-3.14,-137.347419431551
-0.64,1.8471975511966,-3.14,-136.153958006981
-0.54,1.8471975511966,-3.14,-134.968059971295
-0.44,1.8471975511966,-3.14,-133.798142818143
-0.34,1.8471975511966,-3.14,-132.628041726726
-0.24,1.8471975511966,-3.14,-131.444524367512
-0.14,1.8471975511966,-3.14,-130.231831550155
-0.04,1.8471975511966,-3.14,-129.019138732799
0.0600000000000001,1.8471975511966,-3.14,-127.807279024192
0.16,1.8471975511966,-3.14,-126.609047534495
0.26,1.8471975511966,-3.14,-125.409969532404
0.36,1.8471975511966,-3.14,-124.2138063298
0.46,1.8471975511966,-3.14,-123.023838671
0.56,1.8471975511966,-3.14,-121.8338710122
0.66,1.8471975511966,-3.14,-120.6439033534
